,loss,residual_loss,bound_loss
185,16.79616,7.670514,9.125645
186,16.756401,7.662932,9.093469
187,16.717014,7.655418,9.061596
188,16.677912,7.6478906,9.030022
189,16.639307,7.640561,8.998746
190,16.60099,7.633224,8.967766
191,16.562845,7.625767,8.937078
192,16.525257,7.618576,8.906682
193,16.48792,7.6113467,8.876574
194,16.45102,7.6042695,8.84675
195,16.414349,7.5971384,8.817209
196,16.377966,7.590016,8.7879505
197,16.341892,7.582923,8.758969
198,16.305946,7.575681,8.730265
199,16.270227,7.568395,8.701832
200,16.234995,7.561323,8.673671
201,16.200134,7.554357,8.645777
202,16.165638,7.5474873,8.618152
203,16.131424,7.5406384,8.590786
204,16.097519,7.533832,8.563686
205,16.063656,7.5268135,8.536842
206,16.030058,7.519803,8.510255
207,15.99699,7.5130677,8.483922
208,15.964024,7.5061817,8.457842
209,15.931371,7.499361,8.43201
210,15.898993,7.4925666,8.406425
211,15.867104,7.4860187,8.381085
212,15.835262,7.4792743,8.355988
213,15.803741,7.472612,8.33113
214,15.772511,7.466,8.30651
215,15.741453,7.4593263,8.282126
216,15.710749,7.452774,8.257975
217,15.680308,7.446253,8.2340555
218,15.650138,7.439775,8.210363
219,15.620084,7.433183,8.1869
220,15.590183,7.426523,8.16366
221,15.560666,7.4200253,8.140641
222,15.531577,7.413733,8.117844
223,15.502577,7.407314,8.0952635
224,15.473621,7.400722,8.072899
225,15.445094,7.394346,8.050748
226,15.416807,7.387998,8.02881
227,15.388774,7.3816957,8.007078
228,15.361024,7.375468,7.985556
229,15.333381,7.369142,7.964238
230,15.305999,7.3628745,7.943124
231,15.278958,7.3567476,7.92221
232,15.251973,7.3504767,7.901496
233,15.225265,7.344287,7.8809776
234,15.1988,7.3381443,7.8606553
235,15.172386,7.3318596,7.840526
236,15.146225,7.3256364,7.8205886
237,15.120392,7.319553,7.8008385
238,15.094797,7.3135204,7.7812767
239,15.0691185,7.3072186,7.7619
240,15.043781,7.301075,7.7427063
241,15.018633,7.2949386,7.7236943
242,14.993707,7.2888446,7.704862
243,14.969046,7.282838,7.6862073
244,14.944568,7.2768393,7.6677284
245,14.920127,7.2707043,7.6494226
246,14.896015,7.2647243,7.631291
247,14.872043,7.258715,7.6133275
248,14.848271,7.252738,7.5955334
249,14.82458,7.2466736,7.5779066
250,14.801217,7.2407722,7.560445
251,14.77797,7.234823,7.543147
252,14.754903,7.2288933,7.5260096
253,14.731961,7.2229295,7.509032
254,14.709228,7.2170157,7.492212
255,14.686742,7.211193,7.475549
256,14.664261,7.2052193,7.4590416
257,14.64207,7.199383,7.4426866
258,14.620122,7.1936393,7.4264827
259,14.598079,7.1876493,7.4104295
260,14.576361,7.1818376,7.3945227
261,14.554805,7.1760397,7.378765
262,14.533372,7.170221,7.3631506
263,14.512006,7.1643257,7.34768
264,14.490689,7.158339,7.3323503
265,14.469649,7.1524863,7.317163
266,14.448948,7.1468344,7.302113
267,14.4283495,7.141149,7.2872005
268,14.407877,7.135453,7.2724237
269,14.3873205,7.129538,7.257782
270,14.367052,7.123781,7.2432714
271,14.346907,7.1180143,7.2288923
272,14.326992,7.1123486,7.2146435
273,14.306933,7.106411,7.2005224
274,14.287323,7.1007943,7.186529
275,14.267711,7.095051,7.17266
276,14.24832,7.089403,7.1589165
277,14.229091,7.0837965,7.145294
278,14.209758,7.0779634,7.131794
279,14.190692,7.0722785,7.118413
280,14.1716,7.06645,7.1051497
281,14.152774,7.060769,7.0920043
282,14.134112,7.055137,7.078975
283,14.11551,7.04945,7.0660596
284,14.097001,7.0437436,7.0532575
285,14.078536,7.0379686,7.0405674
286,14.060441,7.032453,7.0279875
287,14.042248,7.026731,7.0155163
288,14.024293,7.0211387,7.003154
289,14.0063095,7.0154123,6.990897
290,13.988523,7.009776,6.9787464
291,13.970815,7.0041156,6.966699
292,13.953117,6.9983616,6.9547553
293,13.93564,6.9927273,6.942913
294,13.918192,6.9870205,6.9311714
295,13.900903,6.9813743,6.919528
296,13.883712,6.9757276,6.9079847
297,13.866613,6.9700775,6.8965364
298,13.849582,6.964397,6.8851843
299,13.832567,6.9586406,6.873927
300,13.815714,6.9529514,6.862763
301,13.799027,6.947336,6.8516912
302,13.782438,6.9417276,6.8407106
303,13.765862,6.936042,6.8298206
304,13.749271,6.9302516,6.8190193
305,13.732859,6.9245534,6.8083057
306,13.7167,6.9190226,6.7976775
307,13.700564,6.913427,6.7871375
308,13.684462,6.9077816,6.7766795
309,13.668261,6.9019537,6.766307
310,13.652298,6.896282,6.7560163
311,13.6365,6.890692,6.7458076
312,13.620699,6.8850203,6.7356787
313,13.605064,6.8794355,6.725629
314,13.589372,6.8737135,6.715658
315,13.573859,6.868095,6.705765
316,13.558469,6.862522,6.695947
317,13.54299,6.8567834,6.686206
318,13.527621,6.8510814,6.6765394
319,13.512152,6.8452053,6.666946
320,13.496991,6.839566,6.657425
321,13.48191,6.833934,6.647976
322,13.466787,6.8281903,6.638597
323,13.451713,6.822424,6.629288
324,13.436849,6.816799,6.6200495
325,13.422167,6.8112893,6.610877
326,13.407322,6.8055487,6.6017733
327,13.392741,6.8000064,6.5927343
328,13.377939,6.7941785,6.583761
329,13.363264,6.788411,6.574853
330,13.348768,6.782761,6.5660076
331,13.334279,6.777052,6.5572267
332,13.319878,6.7713714,6.548506
333,13.30535,6.7655034,6.539847
334,13.2910185,6.75977,6.531248
335,13.276747,6.754038,6.522709
336,13.26269,6.748461,6.5142283
337,13.24865,6.7428446,6.505805
338,13.234357,6.7369165,6.4974403
339,13.220298,6.731167,6.489131
340,13.206272,6.725395,6.480877
341,13.192414,6.719735,6.4726787
342,13.178434,6.713899,6.4645348
343,13.164575,6.7081304,6.4564443
344,13.150701,6.7022967,6.4484043
345,13.136898,6.6964793,6.4404187
346,13.123128,6.6906457,6.4324827
347,13.10954,6.6849422,6.424598
348,13.095842,6.67908,6.416762
349,13.082268,6.673291,6.4089766
