,loss,residual_loss,bound_loss
224,2.15783,0.6578151,1.5000148
225,2.1476126,0.65415704,1.4934554
226,2.137495,0.6506056,1.4868896
227,2.1273198,0.6470611,1.4802587
228,2.1171832,0.64352924,1.473654
229,2.10705,0.64007795,1.4669721
230,2.0970087,0.63665295,1.4603559
231,2.0868645,0.6332617,1.4536028
232,2.0768213,0.62992203,1.4468994
233,2.0667944,0.62659794,1.4401965
234,2.0567732,0.6233525,1.4334205
235,2.0466871,0.6201284,1.4265586
236,2.0367193,0.6169091,1.4198104
237,2.0267668,0.61379445,1.4129722
238,2.0167577,0.6107336,1.4060242
239,2.006859,0.60768574,1.3991733
240,1.9969213,0.60466576,1.3922555
241,1.9871838,0.60175806,1.3854258
242,1.9773335,0.5988829,1.3784508
243,1.9675761,0.5960232,1.371553
244,1.9578674,0.59320474,1.3646626
245,1.9482433,0.5905138,1.3577294
246,1.938623,0.5878191,1.3508039
247,1.9291205,0.58514667,1.3439739
248,1.9197156,0.5825939,1.3371218
249,1.9103918,0.5800669,1.3303248
250,1.9010618,0.5775646,1.3234973
251,1.8919146,0.57515365,1.3167609
252,1.8828461,0.5727836,1.3100625
253,1.873839,0.5704273,1.3034117
254,1.864953,0.56812453,1.2968284
255,1.8561705,0.5658944,1.290276
256,1.8475021,0.5637102,1.2837919
257,1.8389289,0.5615461,1.2773829
258,1.8304925,0.55937505,1.2711174
259,1.8221262,0.5573021,1.2648242
260,1.8138857,0.5552108,1.2586749
261,1.8057873,0.55311567,1.2526717
262,1.7977641,0.55108416,1.2466798
263,1.7898254,0.5490529,1.2407725
264,1.7819841,0.54702777,1.2349564
265,1.7742826,0.5449885,1.2292941
266,1.7665739,0.5429497,1.2236242
267,1.7589502,0.5409012,1.2180492
268,1.7514241,0.5388706,1.2125535
269,1.7439125,0.5368106,1.2071018
270,1.7364695,0.5347061,1.2017633
271,1.7291689,0.53262377,1.1965451
272,1.7217894,0.5305209,1.1912684
273,1.7144881,0.5283704,1.1861178
274,1.7072184,0.52622557,1.1809928
275,1.699981,0.5240513,1.1759298
276,1.6928072,0.5219005,1.1709068
277,1.6856693,0.519768,1.1659013
278,1.6784226,0.5175598,1.1608627
