,loss,residual_loss,bound_loss
154,0.34761894,0.34586403,0.0017549203
155,0.34761566,0.34586015,0.0017555114
156,0.34761235,0.3458544,0.001757941
157,0.34761938,0.34586036,0.0017590271
158,0.34762344,0.34586382,0.0017596412
159,0.3476155,0.34585762,0.0017578934
160,0.34764135,0.3458606,0.0017807459
161,0.34762526,0.34585956,0.0017656907
162,0.3476163,0.34585288,0.0017634223
163,0.34761027,0.3458521,0.0017581645
164,0.3476486,0.34586105,0.0017875436
165,0.34764022,0.3458625,0.0017777097
166,0.34765866,0.3458688,0.0017898649
167,0.3476149,0.3458577,0.001757199
168,0.34761316,0.3458506,0.0017625823
169,0.34760597,0.34584433,0.0017616469
170,0.34765506,0.3458494,0.0018056582
171,0.34761438,0.34585795,0.0017564457
172,0.34763223,0.3458585,0.001773721
173,0.3476378,0.34586474,0.0017730556
174,0.34761986,0.34585023,0.0017696423
175,0.34761775,0.34584862,0.0017691053
176,0.34765586,0.34586194,0.0017939184
177,0.34761465,0.34585354,0.0017611157
178,0.34761986,0.34586278,0.0017570838
179,0.34759954,0.34584343,0.0017561031
180,0.3475923,0.34583533,0.0017569854
181,0.34759158,0.3458371,0.001754499
182,0.3475912,0.34583798,0.0017531831
183,0.34758654,0.34583035,0.0017561779
184,0.3475954,0.34583917,0.0017562447
185,0.3475978,0.34583953,0.0017582767
186,0.34759107,0.34584057,0.0017504871
187,0.34757805,0.34582418,0.0017538614
188,0.3475872,0.34583429,0.0017529087
189,0.34757686,0.34582564,0.0017512131
190,0.34757972,0.34583095,0.0017487515
191,0.3475859,0.34582365,0.00176222
192,0.3475841,0.34582263,0.0017614799
193,0.34756678,0.34581584,0.0017509477
194,0.34756255,0.34581187,0.0017506856
195,0.3475669,0.34581378,0.0017531257
196,0.3475694,0.34581476,0.0017546468
197,0.34756947,0.3458163,0.0017531498
198,0.34757626,0.3458171,0.0017591806
199,0.34756923,0.34581387,0.001755343
200,0.34757102,0.34580672,0.0017643009
201,0.34757406,0.34581426,0.0017597966
202,0.3476053,0.34581888,0.0017864213
203,0.34757343,0.34581667,0.0017567438
204,0.34757403,0.34581643,0.0017575854
205,0.34756196,0.3458071,0.0017548561
206,0.3475596,0.34580564,0.0017539797
207,0.34754857,0.34579533,0.0017532274
208,0.3475616,0.34580573,0.0017558694
209,0.34756568,0.3458079,0.001757777
210,0.347553,0.34579584,0.0017571967
211,0.34754908,0.34579542,0.0017536584
212,0.347546,0.34579247,0.0017535593
213,0.34756136,0.34579784,0.001763522
214,0.34756562,0.34581044,0.0017551861
215,0.3475581,0.34580132,0.001756773
216,0.34755343,0.34579778,0.0017556492
