,loss,residual_loss,bound_loss
179,28.877552,26.86047,2.0170789
180,28.851938,26.833965,2.0179746
181,28.82629,26.807438,2.0188518
182,28.800589,26.78088,2.01971
183,28.774837,26.754292,2.0205505
184,28.749033,26.727661,2.021373
185,28.723166,26.700989,2.0221782
186,28.697235,26.674267,2.0229664
187,28.67123,26.647495,2.0237374
188,28.645157,26.620663,2.0244918
189,28.619,26.593771,2.0252302
190,28.592762,26.566813,2.025952
191,28.566442,26.539783,2.0266595
192,28.54003,26.512676,2.0273502
193,28.51352,26.485493,2.0280259
194,28.486912,26.458221,2.028687
195,28.460201,26.430866,2.0293329
196,28.43338,26.403416,2.029965
197,28.406454,26.375874,2.030582
198,28.379414,26.348227,2.0311854
199,28.35225,26.320475,2.0317748
200,28.324966,26.292614,2.03235
201,28.297556,26.264643,2.0329123
202,28.270016,26.236553,2.033461
203,28.24234,26.20834,2.0339966
204,28.214529,26.180012,2.0345185
205,28.186573,26.151546,2.035028
206,28.158478,26.122952,2.0355241
207,28.13023,26.094223,2.036008
208,28.101831,26.06535,2.036479
209,28.073277,26.03634,2.036937
210,28.044561,26.007177,2.037383
211,28.01569,25.977869,2.0378168
212,27.986643,25.948404,2.0382378
213,27.957432,25.918783,2.038647
214,27.928045,25.889002,2.0390432
215,27.898483,25.859055,2.039428
216,27.868744,25.828943,2.0398002
217,27.838818,25.798655,2.0401604
218,27.808704,25.768192,2.0405087
219,27.7784,25.737555,2.040845
220,27.747906,25.706738,2.0411696
221,27.717213,25.675732,2.0414822
222,27.686325,25.64454,2.0417829
223,27.655231,25.61316,2.0420718
224,27.623932,25.581581,2.0423489
225,27.592422,25.54981,2.0426137
226,27.560703,25.517836,2.0428677
227,27.528769,25.485659,2.04311
228,27.496616,25.453274,2.0433407
229,27.464243,25.420685,2.04356
230,27.431646,25.387878,2.0437677
231,27.398825,25.354858,2.0439646
232,27.365772,25.32162,2.04415
233,27.332489,25.288168,2.0443246
234,27.298975,25.254482,2.0444882
235,27.265217,25.220577,2.0446408
236,27.231222,25.186441,2.044783
237,27.196987,25.152073,2.0449152
238,27.162506,25.117472,2.0450368
239,27.12778,25.082636,2.0451484
240,27.092808,25.047558,2.0452495
241,27.057583,25.012241,2.0453417
242,27.0221,24.976679,2.045424
243,26.98637,24.940872,2.0454974
244,26.950378,24.904816,2.0455613
245,26.91413,24.86851,2.0456176
246,26.877619,24.831957,2.0456645
247,26.840847,24.795143,2.0457036
248,26.803812,24.758078,2.045735
249,26.766514,24.720753,2.0457587
250,26.728947,24.68317,2.0457752
251,26.691107,24.645323,2.0457845
252,26.653004,24.607214,2.045788
253,26.61463,24.56884,2.0457847
254,26.57598,24.530205,2.045776
255,26.53706,24.491299,2.0457616
256,26.497868,24.452126,2.045742
257,26.458399,24.412683,2.0457177
258,26.418655,24.372967,2.0456889
259,26.378637,24.332981,2.0456557
260,26.338339,24.292723,2.0456195
261,26.297766,24.252188,2.0455794
262,26.256918,24.211384,2.0455363
263,26.21579,24.170298,2.0454903
264,26.174381,24.12894,2.045442
265,26.132694,24.087305,2.0453923
266,26.090729,24.045391,2.04534
267,26.048489,24.0032,2.045287
268,26.005966,23.960733,2.0452325
269,25.963165,23.917988,2.045177
270,25.920086,23.874966,2.0451214
271,25.87673,23.831665,2.0450654
272,25.833094,23.788084,2.0450091
273,25.789179,23.744226,2.0449533
274,25.74499,23.700094,2.0448978
275,25.700521,23.655676,2.044843
276,25.65578,23.610989,2.044789
277,25.61076,23.566025,2.044736
278,25.565466,23.520784,2.0446844
279,25.5199,23.475266,2.0446339
280,25.474056,23.429474,2.0445848
281,25.427944,23.383411,2.044537
282,25.381563,23.337072,2.0444915
283,25.334911,23.290464,2.0444474
284,25.28799,23.243586,2.0444055
285,25.240803,23.196438,2.0443656
286,25.193348,23.149021,2.0443273
287,25.14563,23.101337,2.0442915
288,25.097649,23.053392,2.0442574
289,25.049404,23.00518,2.0442252
290,25.000904,22.956707,2.044196
291,24.95214,22.907974,2.0441682
292,24.903126,22.858982,2.044143
293,24.853857,22.809736,2.0441194
294,24.804333,22.760235,2.0440984
295,24.754562,22.710484,2.0440793
296,24.70454,22.66048,2.0440621
297,24.654276,22.61023,2.0440469
298,24.603767,22.559734,2.0440338
299,24.553019,22.508995,2.0440226
300,24.502031,22.458017,2.0440133
301,24.45081,22.406803,2.0440056
302,24.399353,22.35535,2.0439994
303,24.347664,22.30367,2.0439954
304,24.295753,22.251759,2.043993
305,24.243612,22.19962,2.0439916
306,24.191252,22.147263,2.0439923
307,24.138676,22.09468,2.0439937
308,24.08588,22.041883,2.0439966
309,24.032875,21.988873,2.0440009
310,23.97966,21.935654,2.044006
311,23.92624,21.882227,2.0440128
312,23.872618,21.828598,2.0440202
313,23.818796,21.774767,2.0440288
314,23.764782,21.720745,2.0440376
315,23.710575,21.666527,2.0440474
316,23.656181,21.612125,2.0440576
317,23.601604,21.557537,2.0440688
318,23.546848,21.502766,2.0440795
319,23.491915,21.447823,2.0440917
320,23.436811,21.392708,2.0441036
321,23.38154,21.337423,2.044115
322,23.326105,21.281979,2.044128
323,23.270512,21.226372,2.0441394
324,23.214764,21.170612,2.0441518
325,23.158863,21.1147,2.0441632
326,23.10282,21.058643,2.044174
327,23.04663,21.002449,2.0441852
328,22.990307,20.946112,2.044195
329,22.93385,20.889645,2.0442042
330,22.877268,20.833052,2.0442128
331,22.820559,20.77634,2.0442204
332,22.763731,20.719507,2.0442266
333,22.70679,20.66256,2.044232
334,22.64974,20.605503,2.0442357
335,22.592587,20.548346,2.0442376
336,22.53533,20.491093,2.0442388
337,22.477978,20.433743,2.0442376
338,22.420536,20.376303,2.0442345
339,22.36301,20.31878,2.0442295
340,22.3054,20.26118,2.0442219
341,22.247719,20.203506,2.0442128
342,22.189964,20.145761,2.0442004
343,22.132141,20.087955,2.0441856
344,22.074257,20.03009,2.0441682
345,22.016315,19.972166,2.044148
346,21.958323,19.914196,2.0441234
